Journée du 01/01/2023,Unnamed: 1,Unnamed: 2,Unnamed: 3
Heures,PrévisionJ-1,PrévisionJ,Consommation
02:30:00,35700,36000,35914
02:45:00,35100,35300,35134
03:00:00,34500,34600,34711
03:15:00,34150,34100,34301
03:30:00,33800,33600,33594
03:45:00,33500,33300,33535
04:00:00,33200,33000,33006
04:15:00,33000,32750,32585
04:30:00,32800,32500,32630
04:45:00,32800,32700,32684
05:00:00,32800,32900,32904
05:15:00,32900,32900,32936
05:30:00,33000,32900,32938
05:45:00,33050,32950,33033
06:00:00,33100,33000,32952
06:15:00,33250,33200,33389
06:30:00,33400,33400,33411
06:45:00,33750,33700,33801
07:00:00,34100,34000,33983
07:15:00,34500,34350,34406
07:30:00,34900,34700,34747
07:45:00,35400,35350,35370
08:00:00,35900,36000,35975
08:15:00,36550,36600,36643
08:30:00,37200,37200,37218
08:45:00,37750,37700,37663
09:00:00,38300,38200,38189
09:15:00,38800,39000,39105
09:30:00,39300,39800,39706
09:45:00,39650,39800,39624
10:00:00,40000,39800,39819
10:15:00,40250,40150,40048
10:30:00,40500,40500,40473
10:45:00,40650,40300,40454
11:00:00,40800,40100,40141
11:15:00,41000,40400,40307
11:30:00,41200,40700,40529
11:45:00,42000,41600,41161
12:00:00,42800,42500,41592
12:15:00,42750,42450,42046
12:30:00,42700,42400,42488
12:45:00,43500,43200,43434
13:00:00,44300,44000,42640
13:15:00,43100,42800,42386
13:30:00,41900,41600,41800
13:45:00,41300,41000,40800
14:00:00,40700,40400,40500
14:15:00,40550,40200,40300
14:30:00,40400,40000,40600
14:45:00,39900,39500,39600
15:00:00,39400,39000,39000
15:15:00,39200,38800,39231
15:30:00,39000,38600,38859
15:45:00,38600,38200,38027
16:00:00,38200,37800,37505
16:15:00,38000,37550,37487
16:30:00,37800,37300,37205
16:45:00,37600,37100,37166
17:00:00,37400,36900,36937
17:15:00,37500,37000,37093
17:30:00,37600,37100,37450
17:45:00,37950,37450,37601
18:00:00,38300,37800,37873
18:15:00,38700,38200,38624
18:30:00,39100,38600,38706
18:45:00,39500,39000,39160
19:00:00,39900,39400,39807
19:15:00,40100,39600,39886
19:30:00,40300,39800,39923
19:45:00,40150,39650,39388
20:00:00,40000,39500,39431
20:15:00,39700,39200,39269
20:30:00,39400,38900,38651
20:45:00,39200,38700,38547
21:00:00,39000,38500,38132
21:15:00,39150,38650,38444
21:30:00,39300,38800,38254
21:45:00,39300,38800,38433
22:00:00,39300,38800,38366
22:15:00,39550,39050,39064
22:30:00,39800,39300,39506
22:45:00,40250,39750,40886
23:00:00,40700,40200,40354
23:15:00,40650,40150,40543
23:30:00,40600,40100,40199
23:45:00,39700,39450,40471
,,,
,,,
Journée du 21/05/2023,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00:00,38800,39600,39612
00:15:00,37900,38850,39323
00:30:00,37000,38100,38087
00:45:00,36000,37300,36812
01:00:00,35000,36500,36045
01:15:00,35100,36550,36590
01:30:00,35200,36600,35820
01:45:00,34900,36250,35765
02:00:00,34600,35900,35366
02:15:00,33850,35200,35297
02:30:00,33100,34500,34381
02:45:00,32400,33750,33620
03:00:00,31700,33000,32844
03:15:00,31250,32550,32796
03:30:00,30800,32100,32108
03:45:00,30400,31750,31899
04:00:00,30000,31400,31363
04:15:00,29800,31250,31121
04:30:00,29600,31100,30892
04:45:00,29550,30800,30964
05:00:00,29500,30500,30886
05:15:00,29550,30750,31203
05:30:00,29600,31000,30984
05:45:00,29550,30950,30911
06:00:00,29500,30900,30936
06:15:00,29500,30950,30931
06:30:00,29500,31000,31000
06:45:00,29700,31050,30949
07:00:00,29900,31100,31084
07:15:00,30250,31550,31594
07:30:00,30600,32000,32012
07:45:00,31000,32250,32152
08:00:00,31400,32500,32472
08:15:00,31950,33100,33219
08:30:00,32500,33700,33697
08:45:00,33050,34250,34155
09:00:00,33600,34800,34768
09:15:00,34350,35700,35499
09:30:00,35100,36600,36342
09:45:00,35500,36800,36723
10:00:00,35900,37000,37074
10:15:00,36300,37350,37564
10:30:00,36700,37700,37742
10:45:00,37050,38100,38756
11:00:00,37400,38500,38782
11:15:00,37800,38950,39482
11:30:00,38200,39400,39655
11:45:00,39050,40300,40695
12:00:00,39900,41200,41109
12:15:00,39800,41100,42188
12:30:00,39700,41000,42417
12:45:00,40450,41750,43179
13:00:00,41200,42500,42466
13:15:00,39800,41100,41921
13:30:00,38400,39700,40977
13:45:00,37800,39050,40505
14:00:00,37200,38400,39909
14:15:00,37000,38200,39837
14:30:00,36800,38000,39037
14:45:00,36200,37400,37870
15:00:00,35600,36800,37777
15:15:00,35400,36600,37235
15:30:00,35200,36400,36916
15:45:00,34950,36100,36097
16:00:00,34700,35800,36108
16:15:00,34450,35550,36325
16:30:00,34200,35300,35809
16:45:00,34300,35400,35498
17:00:00,34400,35500,35787
17:15:00,34450,35550,35741
17:30:00,34500,35600,35828
17:45:00,34950,36000,35926
18:00:00,35400,36400,36655
18:15:00,35850,36850,36946
18:30:00,36300,37300,37602
18:45:00,37000,38000,38231
19:00:00,37700,38700,38725
19:15:00,38100,39100,39394
19:30:00,38500,39500,39586
19:45:00,38450,39400,39644
20:00:00,38400,39300,39508
20:15:00,37900,38750,39109
20:30:00,37400,38200,38842
20:45:00,37400,38150,38826
21:00:00,37400,38100,38714
21:15:00,37450,38100,39034
21:30:00,37500,38100,38711
21:45:00,37450,38000,39230
22:00:00,37400,37900,38617
22:15:00,37700,38150,39345
22:30:00,38000,38400,39736
22:45:00,38900,39250,41362
23:00:00,39800,40100,40681
23:15:00,39600,40050,40355
23:30:00,39400,40000,40105
23:45:00,38950,39450,40465
,,,
,,,
Journée du 22/05/2023,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00:00,38500,39600,39353
00:15:00,37650,38700,39264
00:30:00,36800,37800,37875
00:45:00,36100,36850,36407
01:00:00,35400,35900,35910
01:15:00,35600,36200,36156
01:30:00,35800,36500,35513
01:45:00,35650,36250,35468
02:00:00,35500,36000,35136
02:15:00,34900,35300,35418
02:30:00,34300,34600,34529
02:45:00,33750,34000,33717
03:00:00,33200,33400,33406
03:15:00,33050,32900,33072
03:30:00,32900,32400,32397
03:45:00,32700,32100,32172
04:00:00,32500,31800,32131
04:15:00,32500,31950,32043
04:30:00,32500,32100,32140
04:45:00,32900,32350,32056
05:00:00,33300,32600,32575
05:15:00,33800,33250,33662
05:30:00,34300,33900,33911
05:45:00,34900,34600,34649
06:00:00,35500,35300,35439
06:15:00,36550,36500,36534
06:30:00,37600,37700,37712
06:45:00,38850,39050,38989
07:00:00,40100,40400,40388
07:15:00,41150,41400,41492
07:30:00,42200,42400,42455
07:45:00,43000,43200,43211
08:00:00,43800,44000,43982
08:15:00,44350,44500,44691
08:30:00,44900,45000,44981
08:45:00,45250,45300,45544
09:00:00,45600,45600,45650
09:15:00,46000,45950,45926
09:30:00,46400,46300,46284
09:45:00,46250,46400,46383
10:00:00,46100,46500,46475
10:15:00,46250,46500,46291
10:30:00,46400,46500,46506
10:45:00,46450,46500,46447
11:00:00,46500,46500,46530
11:15:00,46600,46600,46325
11:30:00,46700,46700,46573
11:45:00,47200,47100,46816
12:00:00,47700,47500,47160
12:15:00,47750,47200,47333
12:30:00,47800,46900,47609
12:45:00,48500,47900,48789
13:00:00,49200,48900,47777
13:15:00,48100,47800,47635
13:30:00,47000,46700,46702
13:45:00,46900,46650,46495
14:00:00,46800,46600,46370
14:15:00,46600,46750,46302
14:30:00,46400,46900,45819
14:45:00,45700,46350,45665
15:00:00,45000,45800,45822
15:15:00,44650,45350,45019
15:30:00,44300,44900,44904
15:45:00,44000,44500,44553
16:00:00,43700,44100,44064
16:15:00,43250,43600,43503
16:30:00,42800,43100,43114
16:45:00,42450,42950,43170
17:00:00,42100,42800,42764
17:15:00,42050,42650,42708
17:30:00,42000,42500,42534
17:45:00,42300,42900,42612
18:00:00,42600,43300,43270
18:15:00,43000,43700,43163
18:30:00,43400,44100,43699
18:45:00,44200,44850,44239
19:00:00,45000,45600,45238
19:15:00,44900,45500,45335
19:30:00,44800,45400,45215
19:45:00,44400,45000,44573
20:00:00,44000,44600,44427
20:15:00,43200,43800,43778
20:30:00,42400,43000,42693
20:45:00,41900,42500,42360
21:00:00,41400,42000,41794
21:15:00,41450,42050,41713
21:30:00,41500,42100,41501
21:45:00,41450,42050,41656
22:00:00,41400,42000,41499
22:15:00,41850,42450,41830
22:30:00,42300,42900,42080
22:45:00,43150,43750,43663
23:00:00,44000,44600,42747
23:15:00,43500,43700,42786
23:30:00,43000,42800,42088
23:45:00,42550,41900,42229
,,,
,,,
Journée du 23/05/2023,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00:00,42100,41400,41373
00:15:00,41100,40450,40916
00:30:00,40100,39500,39493
00:45:00,39150,38400,38109
01:00:00,38200,37300,37591
01:15:00,38400,37800,37828
01:30:00,38600,38300,37754
01:45:00,38200,38100,37773
02:00:00,37800,37900,37257
02:15:00,37100,37300,37569
02:30:00,36400,36700,36740
02:45:00,35700,36050,36176
03:00:00,35000,35400,35368
03:15:00,34550,34950,35196
03:30:00,34100,34500,34449
03:45:00,33850,34250,34355
04:00:00,33600,34000,33998
04:15:00,33500,33750,33784
04:30:00,33400,33500,33518
04:45:00,33800,33700,33596
05:00:00,34200,33900,34004
05:15:00,34700,34650,34829
05:30:00,35200,35400,35255
05:45:00,35750,36100,36057
06:00:00,36300,36800,36514
06:15:00,37400,37850,37718
06:30:00,38500,38900,38746
06:45:00,39750,39850,39542
07:00:00,41000,40800,40806
07:15:00,42100,42050,42178
07:30:00,43200,43300,43354
07:45:00,43950,44050,44049
08:00:00,44700,44800,44999
08:15:00,45200,45400,45689
08:30:00,45700,46000,46044
08:45:00,45950,46200,46391
09:00:00,46200,46400,46357
09:15:00,46400,46800,46828
09:30:00,46600,47200,47205
09:45:00,46450,47350,47173
10:00:00,46300,47500,47487
10:15:00,46400,47550,47467
10:30:00,46500,47600,47484
10:45:00,46550,47650,47567
11:00:00,46600,47700,47748
11:15:00,46750,47850,47714
11:30:00,46900,48000,47816
11:45:00,47350,48550,48319
12:00:00,47800,49100,48697
12:15:00,47500,48750,48787
12:30:00,47200,48400,48964
12:45:00,48100,49250,49517
13:00:00,49000,50100,48673
13:15:00,47900,49100,48593
13:30:00,46800,48100,48102
13:45:00,46550,47700,47187
14:00:00,46300,47300,47387
14:15:00,46200,47100,46953
14:30:00,46100,46900,46410
14:45:00,45450,46250,45769
15:00:00,44800,45600,45634
15:15:00,44500,45350,45514
15:30:00,44200,45100,45154
15:45:00,43900,44700,44412
16:00:00,43600,44300,44400
16:15:00,43300,44000,44228
16:30:00,43000,43700,43664
16:45:00,42750,43550,43787
17:00:00,42500,43400,43448
17:15:00,42250,43000,43497
17:30:00,42000,42600,43452
17:45:00,42250,43000,42946
18:00:00,42500,43400,43429
18:15:00,42850,43600,43264
18:30:00,43200,43800,43843
18:45:00,43850,44400,44308
19:00:00,44500,45000,44947
19:15:00,44450,45000,44553
19:30:00,44400,45000,44718
19:45:00,44050,44650,44414
20:00:00,43700,44300,43796
20:15:00,43150,43750,43360
20:30:00,42600,43200,42474
20:45:00,42150,42750,42173
21:00:00,41700,42300,41763
21:15:00,41700,42250,41868
21:30:00,41700,42200,41526
21:45:00,41600,42100,41890
22:00:00,41500,42000,41609
22:15:00,41800,42300,42218
22:30:00,42100,42600,42577
22:45:00,42800,43300,44351
23:00:00,43500,44000,43550
23:15:00,43250,43750,43317
23:30:00,43000,43500,42675
23:45:00,42500,42750,42769
,,,
,,,
Journée du 24/05/2023,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00:00,42000,41500,41503
00:15:00,40900,40650,41104
00:30:00,39800,39800,39760
00:45:00,38700,38650,38304
01:00:00,37600,37500,37613
01:15:00,37700,37950,38137
01:30:00,37800,38400,37533
01:45:00,37700,37700,37751
02:00:00,37600,37000,36987
02:15:00,36950,36700,37350
02:30:00,36300,36400,36417
02:45:00,35750,36000,36052
03:00:00,35200,35600,35536
03:15:00,34850,35250,35239
03:30:00,34500,34900,34896
03:45:00,34250,34500,34766
04:00:00,34000,34100,34365
04:15:00,34000,34100,34380
04:30:00,34000,34100,34318
04:45:00,34250,34300,34249
05:00:00,34500,34500,34492
05:15:00,35150,35100,35389
05:30:00,35800,35700,35724
05:45:00,36300,36350,36048
06:00:00,36800,37000,36840
06:15:00,37900,37950,37952
06:30:00,39000,38900,38785
06:45:00,40300,39950,39814
07:00:00,41600,41000,41027
07:15:00,42700,41750,42029
07:30:00,43800,42500,42524
07:45:00,44550,43450,43492
08:00:00,45300,44400,44253
08:15:00,45950,45000,45022
08:30:00,46600,45600,45611
08:45:00,46950,46000,45775
09:00:00,47300,46400,46224
09:15:00,47650,46450,46437
09:30:00,48000,46500,46461
09:45:00,47900,46700,46930
10:00:00,47800,46900,46984
10:15:00,47800,46850,46644
10:30:00,47800,46800,46757
10:45:00,47950,47150,47077
11:00:00,48100,47500,47479
11:15:00,48150,47600,47276
11:30:00,48200,47700,47776
11:45:00,48600,48000,47945
12:00:00,49000,48300,47899
12:15:00,48850,48100,48182
12:30:00,48700,47900,48338
12:45:00,49350,48700,49257
13:00:00,50000,49500,48655
13:15:00,48950,48500,48261
13:30:00,47900,47500,47520
13:45:00,47600,47250,47427
14:00:00,47300,47000,47010
14:15:00,47350,46950,46870
14:30:00,47400,46900,46562
14:45:00,46600,46250,46310
15:00:00,45800,45600,45595
15:15:00,45400,45200,45537
15:30:00,45000,44800,44868
15:45:00,44700,44450,44405
16:00:00,44400,44100,44898
16:15:00,44100,43800,43861
16:30:00,43800,43500,43691
16:45:00,43450,43100,43195
17:00:00,43100,42700,43179
17:15:00,42800,42350,42489
17:30:00,42500,42000,42657
17:45:00,42800,42400,42823
18:00:00,43100,42800,43266
18:15:00,43400,43150,43198
18:30:00,43700,43500,43834
18:45:00,44350,44250,44307
19:00:00,45000,45000,44826
19:15:00,44950,44950,44979
19:30:00,44900,44900,44759
19:45:00,44450,44450,44615
20:00:00,44000,44000,44273
20:15:00,43350,43350,43689
20:30:00,42700,42700,42831
20:45:00,42200,42200,42311
21:00:00,41700,41700,41988
21:15:00,41600,41600,41973
21:30:00,41500,41500,41578
21:45:00,41550,41550,41797
22:00:00,41600,41600,41688
22:15:00,42100,42100,42038
22:30:00,42600,42600,42585
22:45:00,43550,43550,44180
23:00:00,44500,44500,43560
23:15:00,44150,44050,43022
23:30:00,43800,43600,42587
23:45:00,42650,42550,42631
,,,
,,,
Journée du 25/05/2023,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00:00,41500,41800,41811
00:15:00,40600,40800,41294
00:30:00,39700,39800,39803
00:45:00,38750,38750,38426
01:00:00,37800,37700,37670
01:15:00,38300,38150,38435
01:30:00,38800,38600,37772
01:45:00,38500,38250,37842
02:00:00,38200,37900,37217
02:15:00,37500,37250,37557
02:30:00,36800,36600,36610
02:45:00,36200,36000,36208
03:00:00,35600,35400,35387
03:15:00,35250,35000,35065
03:30:00,34900,34600,34656
03:45:00,34550,34300,34160
04:00:00,34200,34000,33893
04:15:00,34100,33700,33769
04:30:00,34000,33400,33673
04:45:00,34250,33800,33735
05:00:00,34500,34200,34045
05:15:00,35050,34650,34889
05:30:00,35600,35100,35067
05:45:00,36250,35800,35731
06:00:00,36900,36500,36442
06:15:00,38000,37700,37825
06:30:00,39100,38900,38466
06:45:00,40200,39950,39531
07:00:00,41300,41000,41054
07:15:00,42500,41950,41881
07:30:00,43700,42900,42976
07:45:00,44400,43550,43507
08:00:00,45100,44200,44286
08:15:00,45550,44600,44780
08:30:00,46000,45000,44964
08:45:00,46250,45250,45293
09:00:00,46500,45500,45442
09:15:00,46750,45800,45870
09:30:00,47000,46100,46195
09:45:00,47000,46200,46207
10:00:00,47000,46300,46291
10:15:00,47000,46250,46350
10:30:00,47000,46200,46225
10:45:00,46950,46450,46729
11:00:00,46900,46700,46923
11:15:00,47000,46700,46870
11:30:00,47100,46700,46674
11:45:00,47550,47400,47254
12:00:00,48000,48100,47373
12:15:00,47750,47650,47682
12:30:00,47500,47200,48113
12:45:00,48250,48250,48706
13:00:00,49000,49300,47701
13:15:00,48200,47950,47181
13:30:00,47400,46600,46589
13:45:00,47050,46350,46426
14:00:00,46700,46100,46149
14:15:00,46650,46050,46116
14:30:00,46600,46000,45473
14:45:00,45900,45600,45328
15:00:00,45200,45200,45237
15:15:00,44850,44950,44614
15:30:00,44500,44700,44736
15:45:00,44200,44250,44400
16:00:00,43900,43800,43892
16:15:00,43500,43400,43552
16:30:00,43100,43000,42930
16:45:00,42850,43150,43146
17:00:00,42600,43300,43268
17:15:00,42300,43000,42910
17:30:00,42000,42700,42854
17:45:00,42400,43150,43078
18:00:00,42800,43600,43640
18:15:00,43000,43700,43604
18:30:00,43200,43800,44159
18:45:00,43850,44400,44807
19:00:00,44500,45000,45315
19:15:00,44450,44950,45209
19:30:00,44400,44900,45056
19:45:00,43950,44450,44854
20:00:00,43500,44000,44829
20:15:00,42850,43300,44370
20:30:00,42200,42600,43595
20:45:00,41800,42200,43181
21:00:00,41400,41800,42014
21:15:00,41500,41900,42267
21:30:00,41600,42000,41909
21:45:00,41500,41900,42091
22:00:00,41400,41800,42087
22:15:00,41800,42100,42469
22:30:00,42200,42400,42830
22:45:00,43100,43200,44260
23:00:00,44000,44000,43552
23:15:00,43600,43600,43273
23:30:00,43200,43200,42585
23:45:00,42350,42350,42820
,,,
,,,
Journée du 26/05/2023,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00:00,41500,41900,41916
00:15:00,40500,40900,41670
00:30:00,39500,39900,39994
00:45:00,38350,38900,38436
01:00:00,37200,37900,37806
01:15:00,37450,38250,38284
01:30:00,37700,38600,37936
01:45:00,37300,38500,37998
02:00:00,36900,38400,37609
02:15:00,36400,37650,37919
02:30:00,35900,36900,36853
02:45:00,35250,36350,36666
03:00:00,34600,35800,35774
03:15:00,34250,35500,35572
03:30:00,33900,35200,35387
03:45:00,33550,34850,34799
04:00:00,33200,34500,34500
04:15:00,33100,34350,34610
04:30:00,33000,34200,34386
04:45:00,33200,34550,34366
05:00:00,33400,34900,34929
05:15:00,34000,35400,35599
05:30:00,34600,35900,35751
05:45:00,35200,36500,36392
06:00:00,35800,37100,36890
06:15:00,36850,38050,38137
06:30:00,37900,39000,39045
06:45:00,39150,40150,40311
07:00:00,40400,41300,41333
07:15:00,41450,42450,42621
07:30:00,42500,43600,43633
07:45:00,43150,44250,44162
08:00:00,43800,44900,44851
08:15:00,44150,45400,45360
08:30:00,44500,45900,45930
08:45:00,44750,46050,46118
09:00:00,45000,46200,46202
09:15:00,45250,46450,46465
09:30:00,45500,46700,46702
09:45:00,45600,46800,46850
10:00:00,45700,46900,47013
10:15:00,45700,47050,46912
10:30:00,45700,47200,47161
10:45:00,45900,46950,47081
11:00:00,46100,46700,46683
11:15:00,46200,46800,47013
11:30:00,46300,46900,47057
11:45:00,46650,47400,47224
12:00:00,47000,47900,47712
12:15:00,46800,47700,47788
12:30:00,46600,47500,48017
12:45:00,47300,48300,48947
13:00:00,48000,49100,48041
13:15:00,47000,47950,47559
13:30:00,46000,46800,46794
13:45:00,45650,46600,46984
14:00:00,45300,46400,46389
14:15:00,45300,46400,46541
14:30:00,45300,46400,45664
14:45:00,44550,45750,45577
15:00:00,43800,45100,45066
15:15:00,43450,44650,44805
15:30:00,43100,44200,44176
15:45:00,42700,44000,43951
16:00:00,42300,43800,43805
16:15:00,41950,43250,43000
16:30:00,41600,42700,42596
16:45:00,41250,42450,42398
17:00:00,40900,42200,42434
17:15:00,40700,42200,42222
17:30:00,40500,42200,42248
17:45:00,40800,42580,42816
18:00:00,41100,42960,42857
18:15:00,41300,43045,42533
18:30:00,41500,43130,42858
18:45:00,42000,43495,43067
19:00:00,42500,43860,43539
19:15:00,42250,43545,43234
19:30:00,42000,43230,42955
19:45:00,41700,43000,43100
20:00:00,41400,42770,42726
20:15:00,40800,42235,42247
20:30:00,40200,41700,41494
20:45:00,39850,41030,41258
21:00:00,39500,40360,40722
21:15:00,39650,40615,40897
21:30:00,39800,40870,40738
21:45:00,39900,40885,40929
22:00:00,40000,40900,41019
22:15:00,40400,41435,41662
22:30:00,40800,41970,42295
22:45:00,41900,42890,43737
23:00:00,43000,43810,43102
23:15:00,42450,43235,43217
23:30:00,41900,42660,42400
23:45:00,41500,41875,42858
,,,
,,,
Journée du 27/05/2023,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00:00,41100,41500,41523
00:15:00,40100,40450,41337
00:30:00,39100,39400,39628
00:45:00,37950,38500,38058
01:00:00,36800,37600,37404
01:15:00,37050,37200,37384
01:30:00,37300,36800,36772
01:45:00,37000,36450,36766
02:00:00,36700,36100,36104
02:15:00,36050,35650,36193
02:30:00,35400,35200,35232
02:45:00,34600,34500,34529
03:00:00,33800,33800,33709
03:15:00,33450,33400,33425
03:30:00,33100,33000,32923
03:45:00,32700,32500,32623
04:00:00,32300,32000,32058
04:15:00,32000,31750,31961
04:30:00,31700,31500,31558
04:45:00,31650,31550,31503
05:00:00,31600,31600,31381
05:15:00,31750,31750,31861
05:30:00,31900,31900,31897
05:45:00,31950,31750,31866
06:00:00,32000,31600,31646
06:15:00,32100,31900,31919
06:30:00,32200,32200,32165
06:45:00,32550,32500,32362
07:00:00,32900,32800,32787
07:15:00,33400,33300,33069
07:30:00,33900,33800,33770
07:45:00,34600,34400,34156
08:00:00,35300,35000,34965
08:15:00,35950,35950,35799
08:30:00,36600,36900,36914
08:45:00,37250,37350,37647
09:00:00,37900,37800,37839
09:15:00,38450,38600,38484
09:30:00,39000,39400,39123
09:45:00,39350,40000,39436
10:00:00,39700,40600,40370
10:15:00,40050,40600,40329
10:30:00,40400,40600,40607
10:45:00,40500,40850,40865
11:00:00,40600,41100,40942
11:15:00,40700,41100,40862
11:30:00,40800,41100,41087
11:45:00,41650,42150,41622
12:00:00,42500,43200,42422
12:15:00,42550,42850,42948
12:30:00,42600,42500,43186
12:45:00,43350,44000,44545
13:00:00,44100,45500,44098
13:15:00,43050,44750,44098
13:30:00,42000,44000,41952
13:45:00,41600,43650,41952
14:00:00,41200,43300,41300
14:15:00,41100,43200,41000
14:30:00,41000,43100,41000
14:45:00,40700,42350,40240
15:00:00,40400,41600,39600
15:15:00,40050,41300,39700
15:30:00,39700,41000,39000
15:45:00,39400,40050,39700
16:00:00,39100,39100,39100
16:15:00,38750,38800,39100
16:30:00,38400,38500,38228
16:45:00,38300,38400,37980
17:00:00,38200,38300,37975
17:15:00,38000,38100,38074
17:30:00,37800,37900,37992
17:45:00,38050,38150,38255
18:00:00,38300,38400,38628
18:15:00,38450,38550,38560
18:30:00,38600,38700,38663
18:45:00,38950,39050,38989
19:00:00,39300,39400,39345
19:15:00,39300,39400,39234
19:30:00,39300,39400,39011
19:45:00,39150,39300,38849
20:00:00,39000,39200,38577
20:15:00,38600,38800,38140
20:30:00,38200,38400,37826
20:45:00,37950,38150,37564
21:00:00,37700,37900,37229
21:15:00,37900,38100,37476
21:30:00,38100,38300,37262
21:45:00,38200,38450,37455
22:00:00,38300,38600,37672
22:15:00,38900,39200,38546
22:30:00,39500,39800,38992
22:45:00,40350,40650,40748
23:00:00,41200,41500,39992
23:15:00,41050,41400,40291
23:30:00,40900,41300,39786
23:45:00,40250,40450,39882
,,,
,,,
Journée du 28/05/2023,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00:00,39600,39000,38988
00:15:00,38700,38150,38889
00:30:00,37800,37300,37291
00:45:00,36800,36300,35635
01:00:00,35800,35300,35296
01:15:00,35850,35200,35616
01:30:00,35900,35100,35149
01:45:00,35650,34950,34992
02:00:00,35400,34800,34514
02:15:00,34600,34250,34748
02:30:00,33800,33700,33767
02:45:00,33100,33100,32849
03:00:00,32400,32500,32275
03:15:00,31950,31950,31988
03:30:00,31500,31400,31378
03:45:00,31100,31000,31154
04:00:00,30700,30600,30635
04:15:00,30400,30350,30197
04:30:00,30100,30100,30144
04:45:00,30100,29850,29896
05:00:00,30100,29600,29651
05:15:00,30050,29750,29947
05:30:00,30000,29900,29845
05:45:00,30000,29750,29873
06:00:00,30000,29600,29526
06:15:00,29950,29550,29685
06:30:00,29900,29500,29704
06:45:00,30150,29650,29753
07:00:00,30400,29800,29822
07:15:00,30700,29650,29525
07:30:00,31000,29500,29507
07:45:00,31450,29750,29911
08:00:00,31900,30000,30083
08:15:00,32600,30400,30435
08:30:00,33300,30800,30813
08:45:00,33900,31150,31164
09:00:00,34500,31500,31539
09:15:00,35150,31950,32084
09:30:00,35800,32400,32382
09:45:00,36200,32650,32523
10:00:00,36600,32900,33674
10:15:00,37050,33700,34109
10:30:00,37500,34500,34462
10:45:00,37850,34550,34261
11:00:00,38200,34600,34623
11:15:00,38400,34800,34859
11:30:00,38600,35000,34956
11:45:00,39200,35550,35045
12:00:00,39800,36100,35542
12:15:00,39900,36250,36047
12:30:00,40000,36400,36350
12:45:00,40900,37050,37453
13:00:00,41800,37700,36744
13:15:00,40650,36500,36100
13:30:00,39500,35300,35253
13:45:00,38950,34800,34785
14:00:00,38400,34300,34360
14:15:00,38150,34100,33924
14:30:00,37900,33900,33568
14:45:00,37550,33650,33545
15:00:00,37200,33400,33344
15:15:00,37000,33250,33228
15:30:00,36800,33100,32995
15:45:00,36450,32850,32870
16:00:00,36100,32600,32531
16:15:00,35950,32500,32415
16:30:00,35800,32400,32410
16:45:00,35650,32350,32516
17:00:00,35500,32300,32596
17:15:00,35500,32350,32806
17:30:00,35500,32400,33278
17:45:00,35750,32800,33335
18:00:00,36000,33200,33836
18:15:00,36300,33650,32967
18:30:00,36600,34100,33563
18:45:00,37150,34750,34231
19:00:00,37700,35400,34922
19:15:00,38000,35850,35480
19:30:00,38300,36300,35769
19:45:00,38300,36300,36048
20:00:00,38300,36300,36431
20:15:00,38150,36200,36103
20:30:00,38000,36100,36282
20:45:00,37850,36000,35993
21:00:00,37700,35900,36156
21:15:00,37750,36000,36553
21:30:00,37800,36100,36359
21:45:00,37750,36050,36693
22:00:00,37700,36000,36714
22:15:00,38400,36800,37525
22:30:00,39100,37600,38262
22:45:00,40100,38700,39638
23:00:00,41100,39800,39017
23:15:00,40900,39650,38986
23:30:00,40700,39500,38336
23:45:00,39200,38600,38592
,,,
,,,
Journée du 29/05/2023,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00:00,37700,37700,37719
00:15:00,36850,36800,37640
00:30:00,36000,35900,36163
00:45:00,34900,35300,34773
01:00:00,33800,34700,34063
01:15:00,33900,34150,34399
01:30:00,34000,33600,33584
01:45:00,33850,33650,33718
02:00:00,33700,33700,33145
02:15:00,33200,32900,33173
02:30:00,32700,32100,32108
02:45:00,32250,31750,31740
03:00:00,31800,31400,31264
03:15:00,31400,30750,30876
03:30:00,31000,30100,30188
03:45:00,30550,29950,29929
04:00:00,30100,29800,29783
04:15:00,29900,29550,29517
04:30:00,29700,29300,29313
04:45:00,29650,29300,29260
05:00:00,29600,29300,29288
05:15:00,29750,29450,29669
05:30:00,29900,29600,29634
05:45:00,29750,29600,29699
06:00:00,29600,29600,29593
06:15:00,29650,29750,29911
06:30:00,29700,29900,29902
06:45:00,29950,30100,29958
07:00:00,30200,30300,30261
07:15:00,30500,30500,30402
07:30:00,30800,30700,30741
07:45:00,31250,31000,30929
08:00:00,31700,31300,31256
08:15:00,32300,31750,31783
08:30:00,32900,32200,32186
08:45:00,33550,32600,32710
09:00:00,34200,33000,32951
09:15:00,34800,33500,33630
09:30:00,35400,34000,33986
09:45:00,35850,34500,34305
10:00:00,36300,35000,36200
10:15:00,36600,35900,36385
10:30:00,36900,36800,36632
10:45:00,37100,36900,36716
